label,x,y
Spot_15020,12353.78911564626,10546.557823129251
Spot_15021,12486.92,10547.84
Spot_15022,13417.683333333332,10542.5
Spot_15023,14153.590277777776,10559.083333333334
Spot_15024,11324.967032967032,10547.846153846154
Spot_15025,11843.527397260274,10548.068493150686
Spot_15026,12144.424615384616,10553.412307692308
Spot_15027,12389.298850574713,10546.218390804595
Spot_15028,12972.306930693072,10548.19801980198
Spot_15029,13048.503205128203,10551.541666666666
Spot_1503,12676.050632911392,7057.322784810127
Spot_15030,13480.087378640776,10549.893203883496
Spot_15031,13662.412280701752,10554.620614035088
Spot_15032,13732.605590062112,10559.80745341615
Spot_15033,13757.682730923694,10550.112449799195
Spot_15034,13782.559090909092,10558.731818181817
Spot_15035,13997.955823293172,10549.212851405622
Spot_15036,14410.53846153846,10550.388278388278
Spot_15037,10350.598765432098,10552.222222222224
Spot_15038,10508.20895522388,10555.690298507465
Spot_15039,10592.96153846154,10550.084615384616
Spot_1504,13390.867588932806,7064.830039525692
Spot_15040,11053.565217391304,10561.773913043478
Spot_15041,11114.649484536085,10554.268041237114
Spot_15042,11196.389473684208,10550.384210526316
Spot_15043,11461.064343163538,10563.608579088472
Spot_15044,12193.609090909093,10549.463636363636
Spot_15045,12444.921686746988,10550.277108433736
Spot_15046,12797.844660194174,10549.199029126215
Spot_15047,13121.552123552125,10550.583011583012
Spot_15048,13240.715517241379,10562.008620689656
Spot_15049,13382.243589743592,10547.717948717951
Spot_1505,13431.62068965517,7051.323275862069
Spot_15050,13886.601156069362,10549.271676300576
Spot_15051,14045.356076759062,10553.778251599148
Spot_15052,11140.544554455446,10553.668316831685
Spot_15053,11518.0,10550.207317073173
Spot_15054,12115.564516129034,10554.479838709678
Spot_15055,12175.56846473029,10557.016597510374
Spot_15056,12575.625531914893,10559.8
Spot_15057,12636.648648648648,10560.912162162162
Spot_15058,13174.722222222224,10549.333333333334
Spot_15059,10537.894409937888,10554.540372670808
Spot_1506,14039.487632508833,7054.664310954064
Spot_15060,11032.784090909092,10552.068181818182
Spot_15061,11304.486842105263,10557.995614035088
Spot_15062,11388.717842323653,10562.813278008298
Spot_15063,12248.487804878047,10559.365853658537
Spot_15064,12615.882352941177,10550.970588235294
Spot_15065,12679.947826086956,10556.834782608696
Spot_15066,13204.908450704226,10563.154929577464
Spot_15067,13262.546728971964,10561.626168224298
Spot_15068,13568.36263736264,10557.560439560439
Spot_15069,13964.317991631799,10559.874476987448
Spot_1507,14402.65306122449,7055.126530612245
Spot_15070,14267.234234234233,10551.576576576575
Spot_15071,14319.547008547006,10554.897435897437
Spot_15072,11224.26050420168,10558.66806722689
Spot_15073,11497.617647058823,10558.754901960783
Spot_15074,11707.071129707114,10556.041841004184
Spot_15075,11781.006711409396,10558.436241610738
Spot_15076,12323.305263157894,10557.305263157894
Spot_15077,12833.856828193833,10567.927312775331
Spot_15078,13073.451923076924,10556.16346153846
Spot_15079,13346.066390041491,10566.954356846472
Spot_1508,11324.48,7054.617777777778
Spot_15080,13517.516778523492,10556.771812080537
Spot_15081,13683.257462686568,10559.335820895523
Spot_15082,10478.106194690263,10558.150442477876
Spot_15083,10872.5,10559.027777777776
Spot_15084,11539.35403726708,10558.453416149068
Spot_15085,11579.044303797471,10560.531645569621
Spot_15086,11598.72,10558.528
Spot_15087,11821.04,10560.26
Spot_15088,11934.286259541985,10563.93893129771
Spot_15089,12053.98395721925,10558.839572192514
Spot_1509,11441.113537117903,7055.794759825329
Spot_15090,12867.418699186992,10564.264227642276
Spot_15091,13304.345029239768,10561.181286549709
Spot_15092,13632.099264705883,10561.966911764706
Spot_15093,10820.86292834891,10567.451713395638
Spot_15094,11157.888888888889,10565.227513227514
Spot_15095,11336.64705882353,10561.226890756303
Spot_15096,11406.907216494843,10558.38144329897
Spot_15097,11668.865384615383,10562.25641025641
Spot_15098,11762.396103896104,10560.7987012987
Spot_15099,11837.005,10571.6
Spot_151,13354.569536423844,6462.05298013245
Spot_1510,12558.205479452055,7050.232876712329
Spot_15100,11862.929577464787,10558.267605633802
Spot_15101,12033.276729559748,10560.893081761009
Spot_15102,12078.360406091371,10561.883248730965
Spot_15103,13857.202020202021,10571.383838383841
Spot_15104,14390.322368421052,10564.401315789471
Spot_15105,10322.328125,10567.390625
Spot_15106,10961.169381107491,10570.557003257329
Spot_15107,10984.707571801566,10570.686684073107
Spot_15108,11096.643410852716,10562.108527131782
Spot_15109,11435.978102189783,10564.817518248175
Spot_1511,12655.798165137614,7055.055045871559
Spot_15110,12394.498652291106,10570.574123989218
Spot_15111,12917.279683377306,10568.675461741424
Spot_15112,13811.508474576269,10559.084745762713
Spot_15113,14085.130102040815,10565.242346938776
Spot_15114,11013.505128205126,10576.179487179486
Spot_15115,11479.328859060402,10566.476510067114
Spot_15116,11511.861111111111,10565.069444444445
Spot_15117,11954.974358974361,10566.871794871795
Spot_15118,11976.728070175439,10566.815789473683
Spot_15119,12364.38524590164,10566.11475409836
Spot_1512,12719.703488372092,7054.662790697675
Spot_15120,12733.92523364486,10563.214953271028
Spot_15121,12800.457317073171,10566.201219512195
Spot_15122,13167.744769874475,10571.47280334728
Spot_15123,13396.344827586208,10568.11330049261
Spot_15124,10375.598360655738,10573.334016393444
Spot_15125,11260.0,10564.42857142857
Spot_15126,12602.372641509432,10569.509433962265
Spot_15127,13002.103092783504,10571.634020618556
Spot_15128,13284.111111111111,10567.066666666668
Spot_15129,13699.39247311828,10567.231182795698
Spot_1513,12758.345238095239,7053.083333333332
Spot_15130,14341.271428571428,10565.42857142857
Spot_15131,14412.53023255814,10568.316279069768
Spot_15132,10609.658536585366,10571.985365853658
Spot_15133,11204.48820754717,10579.469339622641
Spot_15134,11805.740554156171,10574.11838790932
Spot_15135,12442.549407114624,10568.877470355732
Spot_15136,12498.790419161674,10571.359281437126
Spot_15137,12943.42561983471,10572.822314049587
Spot_15138,13093.384615384617,10565.615384615385
Spot_15139,13478.094736842108,10574.831578947369
Spot_1514,14147.699115044248,7052.45132743363
Spot_15140,13876.962962962964,10570.524691358023
Spot_15141,13916.873287671233,10574.857876712327
Spot_15142,14238.403508771931,10569.938596491227
Spot_15143,10661.139344262296,10569.11475409836
Spot_15144,10790.446153846156,10569.069230769232
Spot_15145,11648.073943661973,10577.355633802816
Spot_15146,12104.547854785478,10574.201320132011
Spot_15147,12210.272727272728,10570.279720279721
Spot_15148,12527.420454545454,10574.59090909091
Spot_15149,13446.069498069499,10573.621621621622
Spot_1515,11732.178571428569,7061.535714285716
Spot_15150,14053.490238611714,10579.101952277657
Spot_15151,10897.559493670886,10576.33924050633
Spot_15152,11721.548837209302,10575.0
Spot_15153,11746.703225806452,10573.045161290323
Spot_15154,11895.467153284673,10569.941605839416
Spot_15155,11912.416666666664,10573.666666666666
Spot_15156,12694.139534883721,10569.36046511628
Spot_15157,13065.46153846154,10575.307692307691
Spot_15158,13122.050724637684,10571.130434782608
Spot_15159,13553.25,10570.814285714288
Spot_1516,13413.554054054053,7052.121621621623
Spot_15160,13757.851485148512,10570.217821782178
Spot_15161,14180.068965517241,10570.937931034483
Spot_15162,14378.914285714285,10576.37551020408
Spot_15164,10558.824858757062,10577.129943502823
Spot_15165,11103.569444444443,10577.819444444445
Spot_15166,13794.079295154184,10577.229074889869
Spot_15167,13815.387096774191,10576.225806451614
Spot_15168,13970.054770318022,10583.227915194346
Spot_15169,14026.0,10575.343283582091
Spot_1517,13471.730769230771,7052.653846153847
Spot_15170,10807.669609079445,10591.093316519546
Spot_15171,11178.57627118644,10573.99152542373
Spot_15172,11678.095238095239,10574.84523809524
Spot_15173,12067.237704918032,10574.811475409837
Spot_15174,12278.470588235294,10573.588235294117
Spot_15175,12552.578347578346,10579.635327635327
Spot_15176,12967.406040268457,10578.73489932886
Spot_15177,13375.215384615383,10578.407692307692
Spot_15178,13413.188524590163,10576.795081967211
Spot_15179,10506.717821782178,10584.10396039604
Spot_1518,13537.959064327486,7059.415204678363
Spot_15180,10858.65625,10578.25
Spot_15181,11301.696078431372,10578.343137254902
Spot_15182,11596.532786885247,10574.409836065572
Spot_15183,12330.457627118645,10581.946731234866
Spot_15184,12655.883928571431,10581.455357142857
Spot_15185,12681.833333333336,10580.5625
Spot_15186,12749.23974763407,10581.940063091482
Spot_15187,13517.289617486338,10579.830601092895
Spot_15188,14122.674603174602,10578.547619047618
Spot_15189,11228.26480836237,10585.940766550522
Spot_1519,14173.40714285714,7054.492857142856
Spot_15190,11357.327272727272,10586.209090909091
Spot_15191,11409.995215311003,10581.397129186604
Spot_15192,11428.896296296296,10579.696296296297
Spot_15193,11517.639175257731,10584.128865979379
Spot_15194,11575.360169491523,10583.52966101695
Spot_15195,11781.9,10580.53846153846
Spot_15196,12177.938775510205,10580.05442176871
Spot_15197,13587.611979166664,10586.0625
Spot_15198,10539.857142857143,10582.965986394558
Spot_15199,10921.17857142857,10587.707792207791
Spot_152,13668.05882352941,6458.7941176470595
Spot_1520,14358.64705882353,7051.7058823529405
Spot_15200,11023.306179775283,10595.511235955057
Spot_15201,11695.275675675677,10584.643243243243
Spot_15202,11875.711484593838,10587.6918767507
Spot_15203,12135.44262295082,10579.32786885246
Spot_15204,12161.862559241708,10590.246445497629
Spot_15205,12355.389655172414,10591.255172413794
Spot_15206,12613.369565217392,10592.708074534161
Spot_15207,13429.428571428569,10583.378571428571
Spot_15208,14001.698795180722,10578.56626506024
Spot_15209,14146.664165103191,10590.228893058162
Spot_1521,11456.49406175772,7069.5463182897865
Spot_15210,14338.422222222222,10581.940740740742
Spot_15211,10726.333333333334,10589.797385620916
Spot_15212,11053.159090909092,10580.397727272728
Spot_15213,12028.842105263158,10582.381578947368
Spot_15214,12229.056213017751,10593.991124260356
Spot_15216,12449.634567901232,10585.219753086421
Spot_15217,12718.086705202311,10585.815028901734
Spot_15218,12888.322580645161,10582.406451612904
Spot_15219,14102.472972972972,10579.932432432432
Spot_1522,11923.127659574468,7058.007092198582
Spot_15220,14265.716049382714,10583.604938271605
Spot_15221,11469.2925,10593.75
Spot_15222,11624.541353383456,10586.473684210529
Spot_15223,11657.784482758621,10592.14224137931
Spot_15224,12270.327800829875,10591.336099585062
Spot_15225,12795.028301886792,10588.160377358492
Spot_15226,12862.273631840795,10591.567164179103
Spot_15227,13319.06956521739,10584.617391304348
Spot_15228,13630.39705882353,10586.45588235294
Spot_15229,13664.39419087137,10588.141078838176
Spot_1523,13010.610859728507,7066.472850678733
Spot_15230,13695.875420875422,10588.717171717171
Spot_15231,13772.242857142857,10592.077142857142
Spot_15232,13936.519230769229,10590.48076923077
Spot_15233,14298.241379310344,10582.465517241379
Spot_15234,11082.541666666664,10586.125
Spot_15235,11269.73202614379,10588.653594771242
Spot_15236,11387.356223175966,10592.476394849786
Spot_15237,11542.708333333336,10588.097222222224
Spot_15238,13136.558035714286,10596.05357142857
Spot_15239,13398.061111111108,10591.905555555555
Spot_1524,13192.468085106382,7054.936170212766
Spot_15240,13869.49557522124,10586.16814159292
Spot_15241,14077.306722689078,10589.151260504204
Spot_15242,14362.506849315068,10591.051369863011
Spot_15243,11109.977064220184,10592.09633027523
Spot_15244,11160.90588235294,10592.488235294117
Spot_15245,11335.5,10589.536231884058
Spot_15246,11935.033419023137,10591.904884318768
Spot_15247,12776.315436241608,10590.76510067114
Spot_15248,13553.48854961832,10596.033078880408
Spot_15249,13738.913580246914,10603.491358024692
Spot_1525,12460.545150501672,7062.615384615385
Spot_15250,14405.356521739131,10590.513043478259
Spot_15251,10960.964835164836,10597.512087912088
Spot_15252,12900.895683453236,10599.291366906476
Spot_15253,13086.537254901961,10597.360784313725
Spot_15254,13112.490566037737,10596.452830188678
Spot_15255,13716.321428571431,10591.77380952381
Spot_15256,14018.513812154695,10592.834254143647
Spot_15257,10480.89605734767,10599.58064516129
Spot_15258,11825.642857142857,10591.964285714286
Spot_15259,12039.805615550757,10604.224622030235
Spot_1526,12484.49537037037,7063.583333333332
Spot_15260,12586.260416666664,10594.442708333334
Spot_15261,13206.777777777776,10590.587301587302
Spot_15262,13330.67088607595,10595.430379746836
Spot_15263,13467.45,10593.9375
Spot_15264,13486.469945355193,10593.453551912567
Spot_15265,11755.136363636364,10594.954545454546
Spot_15266,12084.7775,10603.1225
Spot_15267,12479.4,10598.145945945946
Spot_15268,12518.78313253012,10600.008032128511
Spot_15269,13022.244680851065,10595.606382978724
Spot_1527,13170.157480314962,7065.125984251969
Spot_15270,13171.157894736842,10595.947368421052
Spot_15271,13216.828080229228,10605.558739255015
Spot_15272,11436.214285714286,10600.488095238095
Spot_15273,12205.147692307693,10604.267692307692
Spot_15274,13001.184,10599.84
Spot_15275,13853.181818181818,10599.363636363636
Spot_15276,14387.798283261802,10603.751072961371
Spot_15277,10900.17933130699,10601.896656534956
Spot_15278,11076.929729729729,10603.005405405404
Spot_15279,11492.357692307693,10605.753846153846
Spot_1528,14076.94871794872,7062.0
Spot_15280,11987.813559322034,10597.42372881356
Spot_15281,12814.887931034482,10598.103448275862
Spot_15282,13063.754716981133,10596.735849056604
Spot_15283,13597.920948616598,10610.029644268774
Spot_15284,10563.753164556962,10605.62341772152
Spot_15285,10839.058139534884,10604.79457364341
Spot_15286,11545.901345291479,10604.650224215247
Spot_15287,11580.117424242424,10604.973484848484
Spot_15288,11783.214285714286,10599.5
Spot_15289,12380.607913669064,10604.046762589927
Spot_1529,11191.03363914373,7070.31498470948
Spot_15290,12498.595555555557,10607.324444444444
Spot_15291,12667.0125,10600.1875
Spot_15292,13294.415094339623,10601.5
Spot_15293,13362.28,10604.3
Spot_15294,13879.726708074537,10602.273291925463
Spot_15295,14041.781193490056,10611.330922242314
Spot_15296,14264.51923076923,10600.96153846154
Spot_15297,10520.286585365851,10611.35975609756
Spot_15299,12409.815331010454,10610.160278745645
Spot_153,12190.430656934306,6472.2773722627735
Spot_1530,11262.064102564103,7059.076923076923
Spot_15300,12768.092105263158,10606.59649122807
Spot_15301,12949.655601659751,10611.228215767636
Spot_15302,13257.348571428569,10604.022857142858
Spot_15303,13513.524193548386,10604.008064516129
Spot_15304,10982.177935943058,10609.270462633453
Spot_15305,11276.276729559748,10604.62893081761
Spot_15306,11626.012903225806,10607.967741935483
Spot_15307,12012.6975308642,10607.543209876545
Spot_15308,12349.62614678899,10614.30733944954
Spot_15309,12652.532,10616.338
Spot_1531,11647.08187134503,7061.865497076024
Spot_15310,12711.072580645161,10609.608870967742
Spot_15311,13043.690058479531,10608.204678362574
Spot_15312,13402.702422145327,10614.141868512112
Spot_15313,13803.54794520548,10606.09589041096
Spot_15314,13918.14197530864,10612.35802469136
Spot_15315,13956.995031055902,10621.495652173913
Spot_15316,11349.484375,10614.1015625
Spot_15317,11525.960893854748,10610.49720670391
Spot_15318,11602.975806451614,10606.129032258064
Spot_15319,11710.25,10609.125
Spot_1532,11998.323529411766,7055.029411764705
Spot_15320,11894.090909090908,10608.368686868687
Spot_15321,11916.378723404256,10613.272340425532
Spot_15322,12172.94778067885,10611.942558746736
Spot_15323,12538.818181818182,10605.352272727272
Spot_15324,12793.96129032258,10609.012903225806
Spot_15325,10794.025848142164,10620.211631663977
Spot_15326,11117.657430730478,10615.727959697731
Spot_15327,11164.512727272728,10613.883636363636
Spot_15328,11196.543543543545,10613.711711711712
Spot_15329,11258.304659498208,10616.351254480289
Spot_1533,12337.818181818182,7057.742424242424
Spot_15330,11325.700787401574,10609.291338582678
Spot_15331,11384.979381443301,10613.408934707904
Spot_15332,11979.95806451613,10614.748387096774
Spot_15333,13182.113924050633,10608.050632911392
Spot_15334,13656.595833333333,10609.866666666667
Spot_15335,13697.271739130434,10616.289855072464
Spot_15336,14005.211267605633,10612.62910798122
Spot_15337,14063.592592592593,10605.481481481482
Spot_15338,11295.018987341773,10618.332278481012
Spot_15339,12829.839080459771,10612.25287356322
Spot_1534,13072.866220735788,7067.438127090301
Spot_15340,13162.403041825095,10616.34980988593
Spot_15341,13435.171171171169,10610.558558558558
Spot_15342,13854.537313432837,10612.268656716418
Spot_15343,13982.026315789473,10618.067669172931
Spot_15344,14129.820861678003,10614.149659863946
Spot_15345,11146.5390070922,10618.141843971629
Spot_15346,11449.416289592758,10618.380090497738
Spot_15347,11474.490322580645,10616.083870967745
Spot_15348,11508.418803418805,10618.495726495728
Spot_15349,11947.991935483871,10614.766129032258
Spot_1535,13914.068062827226,7064.455497382199
Spot_15350,12267.23974763407,10618.186119873815
Spot_15351,13341.0,10609.520833333334
Spot_15352,13460.996610169492,10614.959322033896
Spot_15353,10313.942408376965,10619.659685863875
Spot_15354,10720.80930232558,10622.344186046512
Spot_15355,11025.580498866211,10622.362811791385
Spot_15356,11645.772727272728,10612.772727272728
Spot_15358,11861.220930232555,10617.093023255815
Spot_1536,14436.151515151516,7063.393939393939
Spot_15360,12973.634615384617,10613.78846153846
Spot_15361,13502.620833333332,10619.570833333333
Spot_15362,13556.103139013452,10618.34529147982
Spot_15363,13573.521739130434,10614.782608695652
Spot_15364,14097.756410256408,10619.850427350428
Spot_15365,10928.637065637064,10621.092664092663
Spot_15366,12238.72,10618.048
Spot_15367,12567.18320610687,10619.93893129771
Spot_15368,12876.686956521738,10616.121739130434
Spot_15369,13478.762105263158,10635.463157894736
Spot_1537,12584.668202764975,7069.3364055299535
Spot_15370,13534.603773584904,10617.047169811322
Spot_15371,14345.625,10616.096153846154
Spot_15372,14372.427312775331,10621.418502202643
Spot_15373,11230.162790697674,10618.372093023256
Spot_15376,13012.257352941177,10621.31617647059
Spot_15377,13092.238095238095,10626.847619047621
Spot_15378,13782.260638297872,10623.170212765956
Spot_15379,13875.947236180904,10627.836683417083
Spot_1538,11243.207207207208,7063.963963963964
Spot_15380,10539.930131004368,10629.794759825329
Spot_15382,10905.589743589744,10625.252747252747
Spot_15383,10952.813813813817,10628.411411411409
Spot_15384,11078.646616541353,10629.160401002506
Spot_15385,12329.571428571431,10622.47619047619
Spot_15386,12420.581081081082,10624.207207207208
Spot_15387,12535.022421524664,10624.596412556053
Spot_15388,12689.374015748032,10627.36220472441
Spot_15389,14212.984536082475,10624.623711340206
Spot_1539,11617.848484848484,7063.161616161617
Spot_15390,10396.903614457831,10621.506024096385
Spot_15391,10826.032258064517,10623.793548387095
Spot_15393,11891.684210526317,10629.035087719298
Spot_15394,12068.407079646018,10623.185840707964
Spot_15395,12804.310344827589,10622.87356321839
Spot_15396,13249.74375,10627.16875
Spot_15397,13753.665399239544,10627.06463878327
Spot_15398,10867.432234432234,10633.113553113551
Spot_15399,11533.179591836735,10627.538775510204
Spot_154,12482.119658119658,6466.068376068377
Spot_1540,11886.383333333333,7061.466666666666
Spot_15400,11553.953246753246,10635.56103896104
Spot_15401,12114.311688311687,10625.084415584417
Spot_15402,12448.221014492754,10625.902173913044
Spot_15403,12513.818181818182,10630.136363636364
Spot_15404,12610.956639566397,10632.642276422765
Spot_15405,13141.245098039217,10627.156862745098
Spot_15406,13372.488095238095,10627.22023809524
Spot_15407,13802.2,10627.733333333334
Spot_15408,14050.671296296296,10632.113425925923
Spot_15409,10564.94943820225,10629.314606741573
Spot_1541,13962.90625,7066.88125
Spot_15410,11323.775862068966,10625.85632183908
Spot_15411,11407.269230769229,10629.350427350428
Spot_15413,11917.087878787881,10641.524242424242
Spot_15414,12492.4142394822,10632.867313915858
Spot_15415,12962.73828125,10634.8046875
Spot_15416,12983.446808510636,10628.010638297872
Spot_15417,10976.957345971563,10629.094786729858
Spot_15418,13638.285714285714,10632.974025974028
Spot_15419,13653.883333333333,10625.85
Spot_1542,14193.740909090908,7069.3272727272715
Spot_15420,13852.1,10635.2
Spot_15421,14321.771428571428,10630.164285714283
Spot_15422,10402.479591836733,10644.391836734694
Spot_15423,10504.168831168829,10641.081168831171
Spot_15424,11212.446280991735,10631.413223140496
Spot_15427,12048.62695924765,10637.07210031348
Spot_15428,13445.255319148935,10632.297872340423
Spot_15429,13571.770925110131,10638.185022026431
Spot_1543,12559.428044280445,7065.69741697417
Spot_15430,14012.295532646047,10634.44673539519
Spot_15431,14350.660869565218,10632.582608695651
Spot_15432,11119.31512605042,10635.949579831933
Spot_15433,11334.91452991453,10637.5
Spot_15434,11585.567901234568,10633.32098765432
Spot_15435,11602.0,10637.12676056338
Spot_15436,11851.583333333336,10633.833333333334
Spot_15437,13271.92028985507,10637.268115942028
Spot_15438,13414.338028169012,10632.887323943662
Spot_15439,13596.36974789916,10633.44537815126
Spot_1544,12921.56130790191,7076.220708446866
Spot_15440,14129.199367088608,10634.645569620254
Spot_15441,10523.557522123894,10641.911504424781
Spot_15442,11053.35172413793,10637.317241379309
Spot_15443,11235.031847133758,10637.821656050955
Spot_15445,12166.81072555205,10643.268138801262
Spot_15446,12585.281588447651,10640.086642599275
Spot_15447,12649.701612903225,10635.745967741936
Spot_15448,13209.650943396226,10646.308176100627
Spot_15449,13543.540106951872,10643.066844919786
Spot_1545,13457.345303867405,7068.281767955801
Spot_15450,13699.985915492958,10643.399061032864
Spot_15451,13991.046666666667,10635.933333333332
Spot_15452,14157.127906976742,10633.058139534884
Spot_15453,10322.703927492446,10645.564954682779
Spot_15454,11488.11377245509,10645.502994011977
Spot_15455,11953.02460850112,10647.371364653243
Spot_15456,12204.560439560439,10639.626373626374
Spot_15457,12460.728205128204,10636.261538461538
Spot_15458,12736.203125,10637.7890625
Spot_15459,13293.410714285714,10637.57142857143
Spot_1546,13611.492857142857,7065.964285714284
Spot_15460,11625.714285714286,10644.785714285714
Spot_15461,11662.470588235294,10647.411764705883
Spot_15462,11979.32268370607,10644.67731629393
Spot_15463,12804.827493261455,10644.568733153641
Spot_15464,13039.03488372093,10638.511627906977
Spot_15465,13235.075342465754,10641.205479452055
Spot_15466,13908.026490066226,10642.423841059604
Spot_15467,14371.734265734265,10640.041958041958
Spot_15468,11034.004219409282,10646.43459915612
Spot_15469,11466.657534246577,10643.986301369865
Spot_1547,14132.081300813008,7066.9837398373975
Spot_15470,12264.428870292886,10651.10251046025
Spot_15471,12399.764344262296,10646.46106557377
Spot_15472,12544.522222222222,10649.833333333334
Spot_15473,12628.453488372092,10643.348837209302
Spot_15474,12710.715277777776,10641.319444444445
Spot_15475,12759.096085409254,10648.085409252672
Spot_15476,12887.751677852351,10640.872483221476
Spot_15477,12993.973333333333,10645.626666666667
Spot_15478,13521.910828025477,10649.742038216558
Spot_15479,13663.728971962617,10643.355140186917
Spot_1548,14311.768518518518,7064.509259259259
Spot_15481,10798.770161290322,10649.79435483871
Spot_15482,10891.19,10642.4
Spot_15483,11275.494117647058,10643.011764705883
Spot_15484,12364.536231884058,10649.27536231884
Spot_15485,12676.449101796406,10644.22754491018
Spot_15486,12924.247368421053,10644.736842105263
Spot_15487,13069.849462365592,10641.225806451614
Spot_15488,13186.286363636365,10651.60909090909
Spot_15489,14192.065573770493,10641.11475409836
Spot_1549,14366.576000000001,7073.348000000001
Spot_15490,10918.097046413503,10655.308016877638
Spot_15491,10988.90322580645,10646.006451612904
Spot_15492,11197.44117647059,10646.877450980392
Spot_15493,11410.678571428569,10646.480158730159
Spot_15494,12001.867256637168,10644.424778761062
Spot_15495,12102.597733711047,10648.28895184136
Spot_15496,12237.16556291391,10656.086092715232
Spot_15497,12855.38148148148,10655.081481481482
Spot_15498,13012.611842105263,10646.967105263158
Spot_15499,13127.42071197411,10654.511326860842
Spot_155,13064.381355932202,6465.025423728814
Spot_1550,11075.244680851065,7068.691489361701
Spot_15500,13611.253012048192,10647.156626506025
Spot_15501,13732.180645161292,10646.354838709678
Spot_15502,14117.549295774648,10656.513078470824
Spot_15503,14209.423333333334,10649.853333333333
Spot_15504,10569.245508982036,10647.059880239522
Spot_15505,11070.872246696035,10648.63436123348
Spot_15506,11510.141176470588,10644.95294117647
Spot_15508,12565.607655502392,10650.488038277512
Spot_15509,13376.64406779661,10648.593220338984
Spot_1551,11594.873737373735,7071.252525252526
Spot_15510,13448.617021276597,10647.921985815605
Spot_15511,10360.707317073173,10650.414634146342
Spot_15512,10957.4512987013,10654.88961038961
Spot_15513,11441.6875,10665.044642857143
Spot_15515,13643.541666666664,10652.583333333334
Spot_15516,13937.385620915033,10648.875816993464
Spot_15517,14168.510067114094,10650.496644295305
Spot_15518,14351.696969696968,10654.712121212122
Spot_15519,11251.18487394958,10653.932773109243
Spot_1552,12021.441441441442,7068.459459459459
Spot_15520,11346.8018018018,10651.576576576575
Spot_15522,12317.307692307693,10651.53846153846
Spot_15523,12341.908415841584,10654.435643564355
Spot_15524,12697.485380116961,10652.204678362574
Spot_15525,13080.372549019607,10652.29411764706
Spot_15526,13325.96153846154,10658.91826923077
Spot_15527,13427.545454545454,10652.948051948051
Spot_15528,13676.824175824175,10657.054945054944
Spot_15529,13954.053658536586,10654.380487804878
Spot_1553,12235.230046948356,7078.936619718309
Spot_15530,10814.146341463416,10653.26829268293
Spot_15531,11009.585201793721,10661.831838565022
Spot_15532,11120.37931034483,10653.53879310345
Spot_15533,11562.322834645669,10654.732283464567
Spot_15534,12148.165803108808,10668.163212435233
Spot_15535,12383.58365758755,10662.93385214008
Spot_15536,12510.417391304349,10654.880434782608
Spot_15537,12657.810526315789,10652.915789473684
Spot_15538,12835.46153846154,10659.991452991451
Spot_15539,13249.019323671497,10657.05314009662
Spot_1554,12517.136842105263,7068.915789473685
Spot_15540,13346.297297297295,10656.306306306304
Spot_15541,13398.266129032258,10657.020161290322
Spot_15542,13777.488095238095,10653.309523809525
Spot_15543,13795.91304347826,10650.695652173914
Spot_15545,13859.619047619048,10661.488095238095
Spot_15546,13981.53228962818,10663.109589041096
Spot_15547,14047.50826446281,10656.969008264465
Spot_15548,11278.13567839196,10662.613065326634
Spot_15549,14013.381294964029,10660.51438848921
Spot_1555,13772.082802547771,7067.5605095541405
Spot_15550,10892.094594594597,10659.432432432432
Spot_15551,11144.77297297297,10659.167567567569
Spot_15552,12961.413907284768,10665.976821192053
Spot_15553,13101.283018867925,10656.245283018869
Spot_15554,13227.230769230771,10656.300699300698
Spot_15555,13297.744680851065,10654.0
Spot_15556,13601.02752293578,10663.513761467892
Spot_15557,10349.66935483871,10663.25
Spot_15558,11991.828431372549,10661.80882352941
Spot_15559,13757.34108527132,10659.751937984496
Spot_1556,14330.315436241608,7069.5503355704695
Spot_15561,12193.240740740739,10665.462962962964
Spot_15562,13475.515283842795,10662.515283842795
Spot_15563,10513.56830601093,10668.401639344262
Spot_15564,10985.248120300752,10663.127819548872
Spot_15565,11083.573863636364,10671.460227272728
Spot_15566,11318.380952380952,10663.261904761905
Spot_15567,11578.75,10664.925
Spot_15568,11597.333333333336,10662.6
Spot_1557,11934.367346938778,7069.377551020408
Spot_15570,11871.333333333336,10671.444444444445
Spot_15571,12017.11330049261,10663.51724137931
Spot_15572,12167.978494623654,10669.263440860215
Spot_15573,12452.988636363636,10675.51893939394
Spot_15574,12807.361445783132,10668.027108433736
Spot_15575,14138.26872246696,10667.361233480176
Spot_15576,10862.820512820514,10662.102564102563
Spot_15577,11029.583333333336,10671.121794871795
Spot_15578,11066.919642857143,10669.214285714286
Spot_15579,11163.067226890757,10666.57142857143
Spot_1558,12254.986062717771,7076.634146341464
Spot_15580,11210.392156862745,10674.858823529412
Spot_15582,12061.025,10668.15
Spot_15583,12088.113636363636,10663.125
Spot_15584,12110.703933747413,10674.25465838509
Spot_15585,12620.433168316831,10680.485148514852
Spot_15586,12716.957983193277,10665.193277310924
Spot_15587,12871.513274336285,10666.557522123894
Spot_15588,13168.454148471616,10674.572052401749
Spot_15589,13898.027777777776,10663.5
Spot_1559,12354.201365187713,7077.744027303755
Spot_15590,10588.6820083682,10672.205020920504
Spot_15591,11185.467866323908,10682.005141388176
Spot_15592,11236.675572519085,10670.645038167939
Spot_15593,11367.063545150502,10672.65551839465
Spot_15596,11922.542056074766,10671.663551401867
Spot_15597,12039.110266159694,10674.152091254753
